epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1235.02,1.27777,1.01569,1.37966,0.81147,0.66209,0.76137,0.48637,1.35157,1.00594,1.36794,0.000371313,0.000371313,0.000371313
43,1262.45,1.26704,1.00657,1.37243,0.80363,0.68607,0.76874,0.4912,1.34534,0.99856,1.36185,0.000365125,0.000365125,0.000365125
44,1289.68,1.25279,0.99392,1.35976,0.79607,0.67388,0.7611,0.48653,1.35138,1.00304,1.36665,0.000358938,0.000358938,0.000358938
45,1316.69,1.25494,0.99576,1.36649,0.78024,0.69559,0.76797,0.49023,1.35503,0.99743,1.37367,0.00035275,0.00035275,0.00035275
46,1343.9,1.25203,0.9831,1.35849,0.79038,0.69819,0.77467,0.49225,1.35775,0.99147,1.37157,0.000346563,0.000346563,0.000346563
47,1370.85,1.23881,0.96665,1.35365,0.78908,0.68869,0.77064,0.4948,1.33549,0.99027,1.35745,0.000340375,0.000340375,0.000340375
48,1398.13,1.24129,0.96253,1.35237,0.79571,0.68829,0.77041,0.49322,1.35525,0.98744,1.36729,0.000334188,0.000334188,0.000334188
49,1425.32,1.22928,0.94754,1.34454,0.79024,0.69908,0.77425,0.49761,1.34598,0.97634,1.3599,0.000328,0.000328,0.000328
50,1452.48,1.21186,0.92873,1.33349,0.81495,0.68774,0.7726,0.49738,1.34373,0.98394,1.36888,0.000321812,0.000321812,0.000321812
51,1479.85,1.21994,0.92693,1.3381,0.80503,0.69407,0.77101,0.49664,1.3425,0.97034,1.36301,0.000315625,0.000315625,0.000315625
52,1507.61,1.21192,0.92765,1.33373,0.78541,0.69929,0.7691,0.49423,1.3499,0.97979,1.378,0.000309437,0.000309437,0.000309437
53,1535.15,1.20802,0.91172,1.32775,0.80639,0.69233,0.77687,0.49706,1.34859,0.96036,1.37119,0.00030325,0.00030325,0.00030325
54,1562.13,1.19264,0.8884,1.32165,0.79155,0.69872,0.77281,0.49717,1.34196,0.97945,1.36659,0.000297063,0.000297063,0.000297063
55,1589.24,1.20222,0.90302,1.32639,0.78048,0.70425,0.77133,0.49578,1.34209,0.98365,1.36016,0.000290875,0.000290875,0.000290875
56,1616.18,1.18537,0.88906,1.31912,0.80484,0.69565,0.77325,0.49479,1.3496,0.97233,1.36885,0.000284688,0.000284688,0.000284688
57,1643.27,1.17661,0.87913,1.31272,0.8104,0.68817,0.77692,0.49804,1.34981,0.96487,1.37644,0.0002785,0.0002785,0.0002785
58,1670.23,1.17391,0.86778,1.30861,0.81669,0.68665,0.77582,0.49965,1.34328,0.97009,1.36456,0.000272313,0.000272313,0.000272313
59,1697.43,1.17534,0.86686,1.30953,0.81297,0.69568,0.77549,0.49677,1.34844,0.96703,1.36562,0.000266125,0.000266125,0.000266125
60,1724.35,1.16432,0.86096,1.3044,0.80968,0.69238,0.77407,0.49827,1.34085,0.98336,1.36694,0.000259938,0.000259938,0.000259938
61,1751.49,1.15259,0.85078,1.30041,0.81595,0.69826,0.78036,0.50133,1.34747,0.96119,1.36941,0.00025375,0.00025375,0.00025375
62,1778.62,1.14166,0.8364,1.29414,0.79751,0.70601,0.7758,0.49637,1.33984,0.95967,1.37177,0.000247563,0.000247563,0.000247563
63,1805.71,1.13863,0.82516,1.28437,0.7856,0.70989,0.77554,0.49758,1.35141,0.96906,1.37243,0.000241375,0.000241375,0.000241375
64,1833.04,1.12597,0.81789,1.28051,0.80462,0.69189,0.7778,0.49854,1.34506,0.96314,1.36884,0.000235188,0.000235188,0.000235188
65,1860.02,1.12638,0.82095,1.28363,0.8069,0.70145,0.77755,0.49864,1.35015,0.96019,1.37344,0.000229,0.000229,0.000229
66,1887.16,1.12435,0.81041,1.2835,0.80075,0.69961,0.77143,0.4955,1.34909,0.97649,1.37925,0.000222813,0.000222813,0.000222813
67,1914.1,1.11763,0.8007,1.27223,0.80651,0.71173,0.77884,0.49564,1.3546,0.96156,1.37995,0.000216625,0.000216625,0.000216625
68,1941.23,1.1097,0.80051,1.26956,0.79525,0.71022,0.77599,0.49744,1.34982,0.96181,1.37708,0.000210437,0.000210437,0.000210437
69,1968.16,1.10286,0.79115,1.2713,0.77788,0.70821,0.77417,0.49571,1.35111,0.96318,1.38198,0.00020425,0.00020425,0.00020425
70,1995.24,1.09594,0.78773,1.26267,0.80869,0.6925,0.77437,0.49517,1.35557,0.96873,1.38594,0.000198063,0.000198063,0.000198063
71,2022.29,1.09192,0.77411,1.25948,0.79714,0.70792,0.77831,0.49559,1.35868,0.96596,1.39012,0.000191875,0.000191875,0.000191875
72,2049.24,1.08395,0.77821,1.25784,0.80958,0.6942,0.77908,0.49478,1.36314,0.96497,1.38739,0.000185688,0.000185688,0.000185688
73,2076.33,1.08384,0.76294,1.25677,0.80729,0.70257,0.77911,0.49622,1.3606,0.95769,1.3871,0.0001795,0.0001795,0.0001795
74,2103.3,1.07897,0.75356,1.24783,0.80326,0.70802,0.7751,0.49366,1.35957,0.96426,1.38732,0.000173313,0.000173313,0.000173313
75,2131.21,1.07453,0.75322,1.25025,0.81716,0.69476,0.77663,0.49258,1.36116,0.96754,1.39132,0.000167125,0.000167125,0.000167125
76,2158.17,1.06251,0.7466,1.24443,0.79866,0.70747,0.77618,0.49518,1.36173,0.97245,1.39158,0.000160938,0.000160938,0.000160938
77,2185.22,1.06204,0.74321,1.24536,0.81545,0.69632,0.77357,0.49432,1.36142,0.97563,1.3888,0.00015475,0.00015475,0.00015475
78,2212.2,1.04973,0.72742,1.23569,0.81171,0.7056,0.772,0.49201,1.36816,0.97937,1.39726,0.000148563,0.000148563,0.000148563
79,2239.2,1.04824,0.72555,1.23293,0.81367,0.69267,0.7717,0.49203,1.36862,0.97654,1.39557,0.000142375,0.000142375,0.000142375
80,2266.12,1.04046,0.7234,1.23227,0.81591,0.69384,0.77045,0.49282,1.3636,0.98735,1.3914,0.000136187,0.000136187,0.000136187
81,2293.27,1.03579,0.71292,1.22873,0.81201,0.70345,0.77374,0.49375,1.36867,0.98356,1.39546,0.00013,0.00013,0.00013
82,2320.71,1.03888,0.71623,1.22678,0.7948,0.71848,0.77299,0.49529,1.36754,0.97929,1.39449,0.000123812,0.000123812,0.000123812
83,2347.83,1.02602,0.70751,1.22166,0.80155,0.71106,0.7744,0.49619,1.3599,0.97712,1.38915,0.000117625,0.000117625,0.000117625
84,2380.44,1.0284,0.70452,1.22269,0.79342,0.72294,0.7737,0.49473,1.36211,0.98079,1.39249,0.000111438,0.000111438,0.000111438
85,2409.94,1.01948,0.69767,1.21532,0.80342,0.70882,0.77436,0.49486,1.36848,0.97961,1.39799,0.00010525,0.00010525,0.00010525
86,2437.08,1.00917,0.6854,1.21039,0.8146,0.69904,0.77283,0.49301,1.3729,0.98247,1.40395,9.90625e-05,9.90625e-05,9.90625e-05
87,2463.95,1.00629,0.68943,1.208,0.82859,0.68223,0.76877,0.49351,1.3747,0.99343,1.40582,9.2875e-05,9.2875e-05,9.2875e-05
88,2491.03,1.00452,0.6801,1.21478,0.80076,0.70673,0.77128,0.49139,1.37473,0.9927,1.40405,8.66875e-05,8.66875e-05,8.66875e-05
89,2518.58,1.00052,0.67647,1.20866,0.80146,0.69951,0.77153,0.49268,1.37389,0.99283,1.40447,8.05e-05,8.05e-05,8.05e-05
90,2545.61,0.98917,0.66629,1.2018,0.80132,0.70724,0.77275,0.49238,1.3762,0.99599,1.40888,7.43125e-05,7.43125e-05,7.43125e-05
91,2574.09,0.91375,0.50898,1.13579,0.80568,0.69466,0.76624,0.48575,1.38436,1.00009,1.41779,6.8125e-05,6.8125e-05,6.8125e-05
92,2602.35,0.88516,0.48055,1.12095,0.78266,0.70886,0.7663,0.48427,1.38652,1.00519,1.4223,6.19375e-05,6.19375e-05,6.19375e-05
93,2633.36,0.87416,0.47468,1.1147,0.81356,0.68789,0.76584,0.48391,1.38584,1.01369,1.42008,5.575e-05,5.575e-05,5.575e-05
94,2665.4,0.86577,0.46469,1.10941,0.79804,0.69853,0.76394,0.48478,1.38514,1.01986,1.42205,4.95625e-05,4.95625e-05,4.95625e-05
95,2692.22,0.85143,0.46335,1.10985,0.79875,0.70082,0.76558,0.4844,1.38724,1.02055,1.42663,4.3375e-05,4.3375e-05,4.3375e-05
96,2718.96,0.85133,0.46111,1.10521,0.80294,0.70581,0.76592,0.48516,1.38529,1.01579,1.42669,3.71875e-05,3.71875e-05,3.71875e-05
97,2745.74,0.84436,0.45211,1.10025,0.80778,0.69674,0.76426,0.485,1.38595,1.02317,1.42746,3.1e-05,3.1e-05,3.1e-05
98,2772.52,0.83926,0.45155,1.10004,0.79257,0.70712,0.76431,0.48402,1.38646,1.02508,1.42966,2.48125e-05,2.48125e-05,2.48125e-05
99,2799.31,0.83816,0.44738,1.10045,0.79963,0.70095,0.76404,0.48522,1.38594,1.02484,1.42971,1.8625e-05,1.8625e-05,1.8625e-05
100,2826.06,0.83468,0.44512,1.097,0.80378,0.69916,0.76342,0.48464,1.38736,1.0255,1.43284,1.24375e-05,1.24375e-05,1.24375e-05
